Industry,Date,County,High Wage Count
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,361
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,334
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,361
us marines,2019-03-01,Solano,589
us marines,2019-01-01,Solano,577
us marines,2019-02-01,Solano,589
us marines,2019-04-01,Solano,589
us marines,2019-05-01,Solano,577
us marines,2019-06-01,Solano,577
us marines,2019-07-01,Solano,577
us marines,2019-08-01,Solano,577
us marines,2019-09-01,Solano,577
us marines,2019-12-01,Solano,577
us marines,2019-10-01,Solano,577
us marines,2019-11-01,Solano,577
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,343
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,361
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,334
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,361
us marines,2019-03-01,Solano,70
us marines,2019-01-01,Solano,58
us marines,2019-02-01,Solano,58
us marines,2019-04-01,Solano,70
us marines,2019-05-01,Solano,58
us marines,2019-06-01,Solano,47
us marines,2019-07-01,Solano,35
us marines,2019-08-01,Solano,47
us marines,2019-09-01,Solano,47
us marines,2019-12-01,Solano,70
us marines,2019-10-01,Solano,58
us marines,2019-11-01,Solano,70
crop production,2019-03-01,Solano,40
crop production,2019-01-01,Solano,40
crop production,2019-02-01,Solano,40
crop production,2019-04-01,Solano,51
crop production,2019-05-01,Solano,58
crop production,2019-06-01,Solano,62
crop production,2019-07-01,Solano,62
crop production,2019-08-01,Solano,58
crop production,2019-09-01,Solano,62
crop production,2019-12-01,Solano,47
crop production,2019-10-01,Solano,62
crop production,2019-11-01,Solano,58
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,343
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,315
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,324
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,361
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,334
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,361
us marines,2019-03-01,Solano,70
us marines,2019-01-01,Solano,58
us marines,2019-02-01,Solano,58
us marines,2019-04-01,Solano,70
us marines,2019-05-01,Solano,58
us marines,2019-06-01,Solano,47
us marines,2019-07-01,Solano,35
us marines,2019-08-01,Solano,47
us marines,2019-09-01,Solano,47
us marines,2019-12-01,Solano,70
us marines,2019-10-01,Solano,58
us marines,2019-11-01,Solano,70
management of companies and enterprises,2019-03-01,Sonoma,1288
management of companies and enterprises,2019-01-01,Sonoma,1350
management of companies and enterprises,2019-02-01,Sonoma,1350
management of companies and enterprises,2019-04-01,Sonoma,1288
management of companies and enterprises,2019-05-01,Sonoma,1288
management of companies and enterprises,2019-06-01,Sonoma,1288
management of companies and enterprises,2019-07-01,Sonoma,1288
management of companies and enterprises,2019-08-01,Sonoma,1350
management of companies and enterprises,2019-09-01,Sonoma,1288
management of companies and enterprises,2019-12-01,Sonoma,1350
management of companies and enterprises,2019-10-01,Sonoma,1350
management of companies and enterprises,2019-11-01,Sonoma,1350
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,89
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Sonoma,95
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Sonoma,92
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,89
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Sonoma,95
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Sonoma,92
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,89
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Sonoma,95
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Sonoma,92
crop production,2019-03-01,Sonoma,598
crop production,2019-01-01,Sonoma,533
crop production,2019-02-01,Sonoma,598
crop production,2019-04-01,Sonoma,598
crop production,2019-05-01,Sonoma,692
crop production,2019-06-01,Sonoma,711
crop production,2019-07-01,Sonoma,720
crop production,2019-08-01,Sonoma,664
crop production,2019-09-01,Sonoma,683
crop production,2019-12-01,Sonoma,486
crop production,2019-10-01,Sonoma,655
crop production,2019-11-01,Sonoma,477
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,89
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,84
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Sonoma,95
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Sonoma,81
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Sonoma,92
management of companies and enterprises,2019-03-01,Sonoma,1288
management of companies and enterprises,2019-01-01,Sonoma,1350
management of companies and enterprises,2019-02-01,Sonoma,1350
management of companies and enterprises,2019-04-01,Sonoma,1288
management of companies and enterprises,2019-05-01,Sonoma,1288
management of companies and enterprises,2019-06-01,Sonoma,1288
management of companies and enterprises,2019-07-01,Sonoma,1288
management of companies and enterprises,2019-08-01,Sonoma,1350
management of companies and enterprises,2019-09-01,Sonoma,1288
management of companies and enterprises,2019-12-01,Sonoma,1350
management of companies and enterprises,2019-10-01,Sonoma,1350
management of companies and enterprises,2019-11-01,Sonoma,1350
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Stanislaus,413
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Stanislaus,413
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Stanislaus,413
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Stanislaus,474
crop production,2019-03-01,Stanislaus,1062
crop production,2019-01-01,Stanislaus,996
crop production,2019-02-01,Stanislaus,1020
crop production,2019-04-01,Stanislaus,1170
crop production,2019-05-01,Stanislaus,1328
crop production,2019-06-01,Stanislaus,1344
crop production,2019-07-01,Stanislaus,1303
crop production,2019-08-01,Stanislaus,1402
crop production,2019-09-01,Stanislaus,1411
crop production,2019-12-01,Stanislaus,1112
crop production,2019-10-01,Stanislaus,1361
crop production,2019-11-01,Stanislaus,1303
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Stanislaus,413
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Stanislaus,404
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Stanislaus,474
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Stanislaus,430
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Stanislaus,474
management of companies and enterprises,2019-03-01,Ventura,2770
management of companies and enterprises,2019-01-01,Ventura,2696
management of companies and enterprises,2019-02-01,Ventura,2733
management of companies and enterprises,2019-04-01,Ventura,2770
management of companies and enterprises,2019-05-01,Ventura,2770
management of companies and enterprises,2019-06-01,Ventura,2844
management of companies and enterprises,2019-07-01,Ventura,2844
management of companies and enterprises,2019-08-01,Ventura,2881
management of companies and enterprises,2019-09-01,Ventura,2881
management of companies and enterprises,2019-12-01,Ventura,2918
management of companies and enterprises,2019-10-01,Ventura,2881
management of companies and enterprises,2019-11-01,Ventura,2881
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Ventura,0
employment services,2019-03-01,Ventura,1516
employment services,2019-01-01,Ventura,1516
employment services,2019-02-01,Ventura,1479
employment services,2019-04-01,Ventura,1554
employment services,2019-05-01,Ventura,1610
employment services,2019-06-01,Ventura,1610
employment services,2019-07-01,Ventura,1610
employment services,2019-08-01,Ventura,1610
employment services,2019-09-01,Ventura,1629
employment services,2019-12-01,Ventura,1722
employment services,2019-10-01,Ventura,1647
employment services,2019-11-01,Ventura,1704
employment services,2019-03-01,Ventura,1516
employment services,2019-01-01,Ventura,1516
employment services,2019-02-01,Ventura,1479
employment services,2019-04-01,Ventura,1554
employment services,2019-05-01,Ventura,1610
employment services,2019-06-01,Ventura,1610
employment services,2019-07-01,Ventura,1610
employment services,2019-08-01,Ventura,1610
employment services,2019-09-01,Ventura,1629
employment services,2019-12-01,Ventura,1722
employment services,2019-10-01,Ventura,1647
employment services,2019-11-01,Ventura,1704
employment services,2019-03-01,Ventura,1516
employment services,2019-01-01,Ventura,1516
employment services,2019-02-01,Ventura,1479
employment services,2019-04-01,Ventura,1554
employment services,2019-05-01,Ventura,1610
employment services,2019-06-01,Ventura,1610
employment services,2019-07-01,Ventura,1610
employment services,2019-08-01,Ventura,1610
employment services,2019-09-01,Ventura,1629
employment services,2019-12-01,Ventura,1722
employment services,2019-10-01,Ventura,1647
employment services,2019-11-01,Ventura,1704
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Ventura,0
crop production,2019-03-01,Ventura,333
crop production,2019-01-01,Ventura,285
crop production,2019-02-01,Ventura,307
crop production,2019-04-01,Ventura,373
crop production,2019-05-01,Ventura,377
crop production,2019-06-01,Ventura,366
crop production,2019-07-01,Ventura,345
crop production,2019-08-01,Ventura,317
crop production,2019-09-01,Ventura,316
crop production,2019-12-01,Ventura,288
crop production,2019-10-01,Ventura,319
crop production,2019-11-01,Ventura,305
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Ventura,0
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Ventura,0
management of companies and enterprises,2019-03-01,Ventura,2770
management of companies and enterprises,2019-01-01,Ventura,2696
management of companies and enterprises,2019-02-01,Ventura,2733
management of companies and enterprises,2019-04-01,Ventura,2770
management of companies and enterprises,2019-05-01,Ventura,2770
management of companies and enterprises,2019-06-01,Ventura,2844
management of companies and enterprises,2019-07-01,Ventura,2844
management of companies and enterprises,2019-08-01,Ventura,2881
management of companies and enterprises,2019-09-01,Ventura,2881
management of companies and enterprises,2019-12-01,Ventura,2918
management of companies and enterprises,2019-10-01,Ventura,2881
management of companies and enterprises,2019-11-01,Ventura,2881
management of companies and enterprises,2019-03-01,Alameda,10221
management of companies and enterprises,2019-01-01,Alameda,10097
management of companies and enterprises,2019-02-01,Alameda,10097
management of companies and enterprises,2019-04-01,Alameda,10283
management of companies and enterprises,2019-05-01,Alameda,10283
management of companies and enterprises,2019-06-01,Alameda,10221
management of companies and enterprises,2019-07-01,Alameda,10159
management of companies and enterprises,2019-08-01,Alameda,10097
management of companies and enterprises,2019-09-01,Alameda,9911
management of companies and enterprises,2019-12-01,Alameda,10592
management of companies and enterprises,2019-10-01,Alameda,9911
management of companies and enterprises,2019-11-01,Alameda,10530
crop production,2019-03-01,Alameda,68
crop production,2019-01-01,Alameda,57
crop production,2019-02-01,Alameda,68
crop production,2019-04-01,Alameda,68
crop production,2019-05-01,Alameda,80
crop production,2019-06-01,Alameda,80
crop production,2019-07-01,Alameda,80
crop production,2019-08-01,Alameda,80
crop production,2019-09-01,Alameda,80
crop production,2019-12-01,Alameda,80
crop production,2019-10-01,Alameda,91
crop production,2019-11-01,Alameda,80
management of companies and enterprises,2019-03-01,Alameda,10221
management of companies and enterprises,2019-01-01,Alameda,10097
management of companies and enterprises,2019-02-01,Alameda,10097
management of companies and enterprises,2019-04-01,Alameda,10283
management of companies and enterprises,2019-05-01,Alameda,10283
management of companies and enterprises,2019-06-01,Alameda,10221
management of companies and enterprises,2019-07-01,Alameda,10159
management of companies and enterprises,2019-08-01,Alameda,10097
management of companies and enterprises,2019-09-01,Alameda,9911
management of companies and enterprises,2019-12-01,Alameda,10592
management of companies and enterprises,2019-10-01,Alameda,9911
management of companies and enterprises,2019-11-01,Alameda,10530
crop production,2019-03-01,Butte,474
crop production,2019-01-01,Butte,436
crop production,2019-02-01,Butte,474
crop production,2019-04-01,Butte,512
crop production,2019-05-01,Butte,550
crop production,2019-06-01,Butte,550
crop production,2019-07-01,Butte,531
crop production,2019-08-01,Butte,569
crop production,2019-09-01,Butte,607
crop production,2019-12-01,Butte,512
crop production,2019-10-01,Butte,721
crop production,2019-11-01,Butte,607
management of companies and enterprises,2019-03-01,Contra Costa,5637
management of companies and enterprises,2019-01-01,Contra Costa,5637
management of companies and enterprises,2019-02-01,Contra Costa,5637
management of companies and enterprises,2019-04-01,Contra Costa,5513
management of companies and enterprises,2019-05-01,Contra Costa,5451
management of companies and enterprises,2019-06-01,Contra Costa,5513
management of companies and enterprises,2019-07-01,Contra Costa,5513
management of companies and enterprises,2019-08-01,Contra Costa,5575
management of companies and enterprises,2019-09-01,Contra Costa,5513
management of companies and enterprises,2019-12-01,Contra Costa,5327
management of companies and enterprises,2019-10-01,Contra Costa,5451
management of companies and enterprises,2019-11-01,Contra Costa,5327
crop production,2019-03-01,Contra Costa,22
crop production,2019-01-01,Contra Costa,18
crop production,2019-02-01,Contra Costa,18
crop production,2019-04-01,Contra Costa,25
crop production,2019-05-01,Contra Costa,29
crop production,2019-06-01,Contra Costa,36
crop production,2019-07-01,Contra Costa,36
crop production,2019-08-01,Contra Costa,36
crop production,2019-09-01,Contra Costa,33
crop production,2019-12-01,Contra Costa,18
crop production,2019-10-01,Contra Costa,29
crop production,2019-11-01,Contra Costa,25
management of companies and enterprises,2019-03-01,Contra Costa,5637
management of companies and enterprises,2019-01-01,Contra Costa,5637
management of companies and enterprises,2019-02-01,Contra Costa,5637
management of companies and enterprises,2019-04-01,Contra Costa,5513
management of companies and enterprises,2019-05-01,Contra Costa,5451
management of companies and enterprises,2019-06-01,Contra Costa,5513
management of companies and enterprises,2019-07-01,Contra Costa,5513
management of companies and enterprises,2019-08-01,Contra Costa,5575
management of companies and enterprises,2019-09-01,Contra Costa,5513
management of companies and enterprises,2019-12-01,Contra Costa,5327
management of companies and enterprises,2019-10-01,Contra Costa,5451
management of companies and enterprises,2019-11-01,Contra Costa,5327
crop production,2019-03-01,El Dorado,19
crop production,2019-01-01,El Dorado,12
crop production,2019-02-01,El Dorado,12
crop production,2019-04-01,El Dorado,19
crop production,2019-05-01,El Dorado,19
crop production,2019-06-01,El Dorado,19
crop production,2019-07-01,El Dorado,19
crop production,2019-08-01,El Dorado,25
crop production,2019-09-01,El Dorado,25
crop production,2019-12-01,El Dorado,25
crop production,2019-10-01,El Dorado,25
crop production,2019-11-01,El Dorado,25
crop production,2019-03-01,Humboldt,75
crop production,2019-01-01,Humboldt,75
crop production,2019-02-01,Humboldt,75
crop production,2019-04-01,Humboldt,83
crop production,2019-05-01,Humboldt,83
crop production,2019-06-01,Humboldt,83
crop production,2019-07-01,Humboldt,91
crop production,2019-08-01,Humboldt,91
crop production,2019-09-01,Humboldt,91
crop production,2019-12-01,Humboldt,83
crop production,2019-10-01,Humboldt,91
crop production,2019-11-01,Humboldt,83
crop production,2019-03-01,Imperial,0
crop production,2019-01-01,Imperial,0
crop production,2019-02-01,Imperial,0
crop production,2019-04-01,Imperial,0
crop production,2019-05-01,Imperial,0
crop production,2019-06-01,Imperial,0
crop production,2019-07-01,Imperial,0
crop production,2019-08-01,Imperial,0
crop production,2019-09-01,Imperial,0
crop production,2019-12-01,Imperial,0
crop production,2019-10-01,Imperial,0
crop production,2019-11-01,Imperial,0
crop production,2019-03-01,Kings,27
crop production,2019-01-01,Kings,29
crop production,2019-02-01,Kings,28
crop production,2019-04-01,Kings,32
crop production,2019-05-01,Kings,36
crop production,2019-06-01,Kings,33
crop production,2019-07-01,Kings,35
crop production,2019-08-01,Kings,33
crop production,2019-09-01,Kings,33
crop production,2019-12-01,Kings,30
crop production,2019-10-01,Kings,33
crop production,2019-11-01,Kings,31
us marines,2019-03-01,Merced,443
us marines,2019-01-01,Merced,443
us marines,2019-02-01,Merced,431
us marines,2019-04-01,Merced,443
us marines,2019-05-01,Merced,455
us marines,2019-06-01,Merced,263
us marines,2019-07-01,Merced,299
us marines,2019-08-01,Merced,347
us marines,2019-09-01,Merced,407
us marines,2019-12-01,Merced,455
us marines,2019-10-01,Merced,443
us marines,2019-11-01,Merced,467
us marines,2019-03-01,Merced,443
us marines,2019-01-01,Merced,443
us marines,2019-02-01,Merced,431
us marines,2019-04-01,Merced,443
us marines,2019-05-01,Merced,455
us marines,2019-06-01,Merced,263
us marines,2019-07-01,Merced,299
us marines,2019-08-01,Merced,347
us marines,2019-09-01,Merced,407
us marines,2019-12-01,Merced,455
us marines,2019-10-01,Merced,443
us marines,2019-11-01,Merced,467
us marines,2019-03-01,Merced,71
us marines,2019-01-01,Merced,71
us marines,2019-02-01,Merced,71
us marines,2019-04-01,Merced,71
us marines,2019-05-01,Merced,71
us marines,2019-06-01,Merced,71
us marines,2019-07-01,Merced,71
us marines,2019-08-01,Merced,71
us marines,2019-09-01,Merced,71
us marines,2019-12-01,Merced,71
us marines,2019-10-01,Merced,71
us marines,2019-11-01,Merced,71
us marines,2019-03-01,Merced,443
us marines,2019-01-01,Merced,443
us marines,2019-02-01,Merced,431
us marines,2019-04-01,Merced,443
us marines,2019-05-01,Merced,455
us marines,2019-06-01,Merced,263
us marines,2019-07-01,Merced,299
us marines,2019-08-01,Merced,347
us marines,2019-09-01,Merced,407
us marines,2019-12-01,Merced,455
us marines,2019-10-01,Merced,443
us marines,2019-11-01,Merced,467
crop production,2019-03-01,Merced,779
crop production,2019-01-01,Merced,792
crop production,2019-02-01,Merced,759
crop production,2019-04-01,Merced,838
crop production,2019-05-01,Merced,1016
crop production,2019-06-01,Merced,1003
crop production,2019-07-01,Merced,1016
crop production,2019-08-01,Merced,1043
crop production,2019-09-01,Merced,1142
crop production,2019-12-01,Merced,812
crop production,2019-10-01,Merced,1135
crop production,2019-11-01,Merced,977
us marines,2019-03-01,Merced,443
us marines,2019-01-01,Merced,443
us marines,2019-02-01,Merced,431
us marines,2019-04-01,Merced,443
us marines,2019-05-01,Merced,455
us marines,2019-06-01,Merced,263
us marines,2019-07-01,Merced,299
us marines,2019-08-01,Merced,347
us marines,2019-09-01,Merced,407
us marines,2019-12-01,Merced,455
us marines,2019-10-01,Merced,443
us marines,2019-11-01,Merced,467
management of companies and enterprises,2019-03-01,Placer,1283
management of companies and enterprises,2019-01-01,Placer,1283
management of companies and enterprises,2019-02-01,Placer,1283
management of companies and enterprises,2019-04-01,Placer,1219
management of companies and enterprises,2019-05-01,Placer,1219
management of companies and enterprises,2019-06-01,Placer,1219
management of companies and enterprises,2019-07-01,Placer,1219
management of companies and enterprises,2019-08-01,Placer,1283
management of companies and enterprises,2019-09-01,Placer,1219
management of companies and enterprises,2019-12-01,Placer,1283
management of companies and enterprises,2019-10-01,Placer,1283
