Industry,Date,County,High Wage Count,Cost of Living,Employment Count,Output Race
software publishers,2019-12-01,San Diego,124,79472,281.6544277563135,Multiracial
software publishers,2019-12-01,San Diego,124,79472,281.6544277563135,Multiracial
us marines,2019-01-01,San Diego,16,79472,371.5069106373454,Multiracial
us marines,2019-01-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-01-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-01-01,San Diego,32,79472,747.3336690727995,Multiracial
us marines,2019-01-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-01-01,San Diego,32,79472,747.3336690727995,Multiracial
us marines,2019-01-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-01-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-01-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-01-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-01-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-01-01,San Diego,76,79472,1773.297521123608,Multiracial
us marines,2019-02-01,San Diego,16,79472,371.5069106373454,Multiracial
us marines,2019-02-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-02-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-02-01,San Diego,32,79472,755.9733646690169,Multiracial
us marines,2019-02-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-02-01,San Diego,32,79472,755.9733646690169,Multiracial
us marines,2019-02-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-02-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-02-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-02-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-02-01,San Diego,22,79472,518.3817357730401,Multiracial
us marines,2019-02-01,San Diego,76,79472,1781.9372167198253,Multiracial
us marines,2019-03-01,San Diego,16,79472,375.8267584354541,Multiracial
us marines,2019-03-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-03-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-03-01,San Diego,33,79472,764.6130602652341,Multiracial
us marines,2019-03-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-03-01,San Diego,33,79472,764.6130602652341,Multiracial
us marines,2019-03-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-03-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-03-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-03-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-03-01,San Diego,22,79472,516.2218118739858,Multiracial
us marines,2019-03-01,San Diego,77,79472,1797.0566840132058,Multiracial
us marines,2019-04-01,San Diego,16,79472,377.98668233450843,Multiracial
us marines,2019-04-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-04-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-04-01,San Diego,32,79472,751.6535168709082,Multiracial
us marines,2019-04-01,San Diego,21,79472,505.4221923787141,Multiracial
us marines,2019-04-01,San Diego,32,79472,751.6535168709082,Multiracial
us marines,2019-04-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-04-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-04-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-04-01,San Diego,21,79472,505.4221923787141,Multiracial
us marines,2019-04-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-04-01,San Diego,77,79472,1794.8967601141514,Multiracial
us marines,2019-05-01,San Diego,16,79472,377.98668233450843,Multiracial
us marines,2019-05-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-05-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-05-01,San Diego,32,79472,743.0138212746908,Multiracial
us marines,2019-05-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-05-01,San Diego,32,79472,743.0138212746908,Multiracial
us marines,2019-05-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-05-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-05-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-05-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-05-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-05-01,San Diego,78,79472,1810.0162274075317,Multiracial
us marines,2019-06-01,San Diego,16,79472,384.46645403167145,Multiracial
us marines,2019-06-01,San Diego,20,79472,464.3836382966818,Multiracial
us marines,2019-06-01,San Diego,20,79472,464.3836382966818,Multiracial
us marines,2019-06-01,San Diego,32,79472,743.0138212746908,Multiracial
us marines,2019-06-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-06-01,San Diego,32,79472,743.0138212746908,Multiracial
us marines,2019-06-01,San Diego,20,79472,464.3836382966818,Multiracial
us marines,2019-06-01,San Diego,20,79472,464.3836382966818,Multiracial
us marines,2019-06-01,San Diego,20,79472,464.3836382966818,Multiracial
us marines,2019-06-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-06-01,San Diego,21,79472,507.5821162777684,Multiracial
us marines,2019-06-01,San Diego,76,79472,1779.777292820771,Multiracial
us marines,2019-07-01,San Diego,16,79472,384.46645403167145,Multiracial
us marines,2019-07-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-07-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-07-01,San Diego,27,79472,635.0176263219741,Multiracial
us marines,2019-07-01,San Diego,22,79472,509.7420401768228,Multiracial
us marines,2019-07-01,San Diego,27,79472,635.0176263219741,Multiracial
us marines,2019-07-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-07-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-07-01,San Diego,19,79472,442.7843993061384,Multiracial
us marines,2019-07-01,San Diego,22,79472,509.7420401768228,Multiracial
us marines,2019-07-01,San Diego,22,79472,511.9019640758771,Multiracial
us marines,2019-07-01,San Diego,64,79472,1486.0276425493817,Multiracial
us marines,2019-08-01,San Diego,16,79472,386.62637793072577,Multiracial
us marines,2019-08-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-08-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-08-01,San Diego,27,79472,626.3779307257568,Multiracial
us marines,2019-08-01,San Diego,22,79472,511.9019640758771,Multiracial
us marines,2019-08-01,San Diego,27,79472,626.3779307257568,Multiracial
us marines,2019-08-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-08-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-08-01,San Diego,18,79472,429.82485591181245,Multiracial
us marines,2019-08-01,San Diego,22,79472,511.9019640758771,Multiracial
us marines,2019-08-01,San Diego,22,79472,514.0618879749314,Multiracial
us marines,2019-08-01,San Diego,67,79472,1574.5845224106095,Multiracial
us marines,2019-09-01,San Diego,16,79472,388.7863018297801,Multiracial
us marines,2019-09-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-09-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-09-01,San Diego,26,79472,615.5783112304852,Multiracial
us marines,2019-09-01,San Diego,22,79472,514.0618879749314,Multiracial
us marines,2019-09-01,San Diego,26,79472,615.5783112304852,Multiracial
us marines,2019-09-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-09-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-09-01,San Diego,18,79472,436.3046276089754,Multiracial
us marines,2019-09-01,San Diego,22,79472,514.0618879749314,Multiracial
us marines,2019-09-01,San Diego,22,79472,516.2218118739858,Multiracial
us marines,2019-09-01,San Diego,73,79472,1697.7001846567064,Multiracial
us marines,2019-10-01,San Diego,16,79472,393.1061496278887,Multiracial
us marines,2019-10-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-10-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-10-01,San Diego,29,79472,689.0157237983325,Multiracial
us marines,2019-10-01,San Diego,22,79472,516.2218118739858,Multiracial
us marines,2019-10-01,San Diego,29,79472,689.0157237983325,Multiracial
us marines,2019-10-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-10-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-10-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-10-01,San Diego,22,79472,516.2218118739858,Multiracial
us marines,2019-10-01,San Diego,22,79472,514.0618879749314,Multiracial
us marines,2019-10-01,San Diego,76,79472,1766.817749426445,Multiracial
us marines,2019-11-01,San Diego,16,79472,390.9462257288344,Multiracial
us marines,2019-11-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-11-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-11-01,San Diego,30,79472,710.6149627888758,Multiracial
us marines,2019-11-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-11-01,San Diego,30,79472,710.6149627888758,Multiracial
us marines,2019-11-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-11-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-11-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-11-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-11-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-11-01,San Diego,77,79472,1797.0566840132058,Multiracial
us marines,2019-12-01,San Diego,16,79472,386.62637793072577,Multiracial
us marines,2019-12-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-12-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-12-01,San Diego,30,79472,699.8153432936042,Multiracial
us marines,2019-12-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-12-01,San Diego,30,79472,699.8153432936042,Multiracial
us marines,2019-12-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-12-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-12-01,San Diego,18,79472,438.4645515080298,Multiracial
us marines,2019-12-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-12-01,San Diego,22,79472,520.5416596720944,Multiracial
us marines,2019-12-01,San Diego,77,79472,1788.4169884169885,Multiracial
beverage,2019-01-01,Napa,1894,79277,5118.179671263933,White
beverage,2019-01-01,Napa,1894,79277,5118.179671263933,White
beverage,2019-01-01,Napa,1894,79277,5118.179671263933,White
beverage,2019-02-01,Napa,1948,79277,5264.413376157189,White
beverage,2019-02-01,Napa,1948,79277,5264.413376157189,White
beverage,2019-02-01,Napa,1948,79277,5264.413376157189,White
beverage,2019-03-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-03-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-03-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-04-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-04-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-04-01,Napa,1966,79277,5313.157944454941,White
beverage,2019-05-01,Napa,2074,79277,5605.6253542414515,White
beverage,2019-05-01,Napa,2074,79277,5605.6253542414515,White
beverage,2019-05-01,Napa,2074,79277,5605.6253542414515,White
beverage,2019-06-01,Napa,2129,79277,5751.8590591347065,White
beverage,2019-06-01,Napa,2129,79277,5751.8590591347065,White
beverage,2019-06-01,Napa,2129,79277,5751.8590591347065,White
beverage,2019-07-01,Napa,2165,79277,5849.34819573021,White
beverage,2019-07-01,Napa,2165,79277,5849.34819573021,White
beverage,2019-07-01,Napa,2165,79277,5849.34819573021,White
beverage,2019-08-01,Napa,2237,79277,6044.326468921217,White
beverage,2019-08-01,Napa,2237,79277,6044.326468921217,White
beverage,2019-08-01,Napa,2237,79277,6044.326468921217,White
beverage,2019-09-01,Napa,2309,79277,6239.304742112224,White
beverage,2019-09-01,Napa,2309,79277,6239.304742112224,White
beverage,2019-09-01,Napa,2309,79277,6239.304742112224,White
beverage,2019-10-01,Napa,2327,79277,6288.049310409976,White
beverage,2019-10-01,Napa,2327,79277,6288.049310409976,White
beverage,2019-10-01,Napa,2327,79277,6288.049310409976,White
beverage,2019-11-01,Napa,2111,79277,5703.114490836955,White
beverage,2019-11-01,Napa,2111,79277,5703.114490836955,White
beverage,2019-11-01,Napa,2111,79277,5703.114490836955,White
beverage,2019-12-01,Napa,1948,79277,5264.413376157189,White
beverage,2019-12-01,Napa,1948,79277,5264.413376157189,White
beverage,2019-12-01,Napa,1948,79277,5264.413376157189,White
crop production,2019-01-01,Napa,140,79277,554.2016434145188,White
crop production,2019-02-01,Napa,174,79277,689.0074485694017,White
crop production,2019-03-01,Napa,182,79277,718.9642941593758,White
crop production,2019-04-01,Napa,182,79277,718.9642941593758,White
crop production,2019-05-01,Napa,242,79277,958.6190588791677,White
crop production,2019-06-01,Napa,258,79277,1018.5327500591156,White
crop production,2019-07-01,Napa,261,79277,1033.5111728541026,White
crop production,2019-08-01,Napa,227,79277,898.7053676992197,White
crop production,2019-09-01,Napa,220,79277,868.7485221092458,White
crop production,2019-10-01,Napa,216,79277,853.7700993142587,White
crop production,2019-11-01,Napa,129,79277,509.2663750295578,White
crop production,2019-12-01,Napa,113,79277,449.35268384960983,White
beverage,2019-01-01,Napa,622,79277,4109.441715473266,Latino
beverage,2019-01-01,Napa,622,79277,4109.441715473266,Latino
beverage,2019-01-01,Napa,622,79277,4109.441715473266,Latino
beverage,2019-02-01,Napa,639,79277,4226.85433591536,Latino
beverage,2019-02-01,Napa,639,79277,4226.85433591536,Latino
beverage,2019-02-01,Napa,639,79277,4226.85433591536,Latino
beverage,2019-03-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-03-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-03-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-04-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-04-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-04-01,Napa,645,79277,4265.991876062724,Latino
beverage,2019-05-01,Napa,681,79277,4500.817116946911,Latino
beverage,2019-05-01,Napa,681,79277,4500.817116946911,Latino
beverage,2019-05-01,Napa,681,79277,4500.817116946911,Latino
beverage,2019-06-01,Napa,699,79277,4618.229737389004,Latino
beverage,2019-06-01,Napa,699,79277,4618.229737389004,Latino
beverage,2019-06-01,Napa,699,79277,4618.229737389004,Latino
beverage,2019-07-01,Napa,710,79277,4696.504817683733,Latino
beverage,2019-07-01,Napa,710,79277,4696.504817683733,Latino
beverage,2019-07-01,Napa,710,79277,4696.504817683733,Latino
beverage,2019-08-01,Napa,734,79277,4853.0549782731905,Latino
beverage,2019-08-01,Napa,734,79277,4853.0549782731905,Latino
beverage,2019-08-01,Napa,734,79277,4853.0549782731905,Latino
beverage,2019-09-01,Napa,758,79277,5009.605138862648,Latino
beverage,2019-09-01,Napa,758,79277,5009.605138862648,Latino
beverage,2019-09-01,Napa,758,79277,5009.605138862648,Latino
beverage,2019-10-01,Napa,764,79277,5048.742679010013,Latino
beverage,2019-10-01,Napa,764,79277,5048.742679010013,Latino
beverage,2019-10-01,Napa,764,79277,5048.742679010013,Latino
beverage,2019-11-01,Napa,693,79277,4579.09219724164,Latino
beverage,2019-11-01,Napa,693,79277,4579.09219724164,Latino
beverage,2019-11-01,Napa,693,79277,4579.09219724164,Latino
beverage,2019-12-01,Napa,639,79277,4226.85433591536,Latino
beverage,2019-12-01,Napa,639,79277,4226.85433591536,Latino
beverage,2019-12-01,Napa,639,79277,4226.85433591536,Latino
crop production,2019-01-01,Napa,88,79277,2929.2395759438796,Latino
crop production,2019-02-01,Napa,110,79277,3641.7573106329314,Latino
crop production,2019-03-01,Napa,115,79277,3800.094585008276,Latino
crop production,2019-04-01,Napa,115,79277,3800.094585008276,Latino
crop production,2019-05-01,Napa,153,79277,5066.792780011035,Latino
crop production,2019-06-01,Napa,163,79277,5383.467328761724,Latino
crop production,2019-07-01,Napa,165,79277,5462.635965949397,Latino
crop production,2019-08-01,Napa,143,79277,4750.118231260345,Latino
crop production,2019-09-01,Napa,139,79277,4591.780956885001,Latino
crop production,2019-10-01,Napa,136,79277,4512.612319697328,Latino
crop production,2019-11-01,Napa,81,79277,2691.733664380862,Latino
crop production,2019-12-01,Napa,71,79277,2375.0591156301725,Latino
beverage,2019-01-01,Napa,65,79277,666.6399017570376,Asian
beverage,2019-01-01,Napa,65,79277,666.6399017570376,Asian
beverage,2019-01-01,Napa,65,79277,666.6399017570376,Asian
beverage,2019-02-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-02-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-02-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-03-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-03-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-03-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-04-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-04-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-04-01,Napa,67,79277,692.0357075382582,Asian
beverage,2019-05-01,Napa,71,79277,730.1294162100888,Asian
beverage,2019-05-01,Napa,71,79277,730.1294162100888,Asian
beverage,2019-05-01,Napa,71,79277,730.1294162100888,Asian
beverage,2019-06-01,Napa,73,79277,749.1762705460042,Asian
beverage,2019-06-01,Napa,73,79277,749.1762705460042,Asian
beverage,2019-06-01,Napa,73,79277,749.1762705460042,Asian
beverage,2019-07-01,Napa,74,79277,761.8741734366145,Asian
beverage,2019-07-01,Napa,74,79277,761.8741734366145,Asian
beverage,2019-07-01,Napa,74,79277,761.8741734366145,Asian
beverage,2019-08-01,Napa,76,79277,787.2699792178349,Asian
beverage,2019-08-01,Napa,76,79277,787.2699792178349,Asian
beverage,2019-08-01,Napa,76,79277,787.2699792178349,Asian
beverage,2019-09-01,Napa,79,79277,812.6657849990554,Asian
beverage,2019-09-01,Napa,79,79277,812.6657849990554,Asian
beverage,2019-09-01,Napa,79,79277,812.6657849990554,Asian
beverage,2019-10-01,Napa,79,79277,819.0147364443606,Asian
beverage,2019-10-01,Napa,79,79277,819.0147364443606,Asian
beverage,2019-10-01,Napa,79,79277,819.0147364443606,Asian
beverage,2019-11-01,Napa,72,79277,742.8273191006991,Asian
beverage,2019-11-01,Napa,72,79277,742.8273191006991,Asian
beverage,2019-11-01,Napa,72,79277,742.8273191006991,Asian
beverage,2019-12-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-12-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-12-01,Napa,66,79277,685.686756092953,Asian
beverage,2019-01-01,Napa,57,79277,170.10674475722655,Multiracial
beverage,2019-01-01,Napa,57,79277,170.10674475722655,Multiracial
beverage,2019-01-01,Napa,57,79277,170.10674475722655,Multiracial
beverage,2019-02-01,Napa,59,79277,174.96693746457586,Multiracial
beverage,2019-02-01,Napa,59,79277,174.96693746457586,Multiracial
beverage,2019-02-01,Napa,59,79277,174.96693746457586,Multiracial
beverage,2019-03-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-03-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-03-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-04-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-04-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-04-01,Napa,59,79277,176.587001700359,Multiracial
beverage,2019-05-01,Napa,62,79277,186.30738711505765,Multiracial
beverage,2019-05-01,Napa,62,79277,186.30738711505765,Multiracial
beverage,2019-05-01,Napa,62,79277,186.30738711505765,Multiracial
beverage,2019-06-01,Napa,64,79277,191.16757982240696,Multiracial
beverage,2019-06-01,Napa,64,79277,191.16757982240696,Multiracial
beverage,2019-06-01,Napa,64,79277,191.16757982240696,Multiracial
beverage,2019-07-01,Napa,65,79277,194.4077082939732,Multiracial
beverage,2019-07-01,Napa,65,79277,194.4077082939732,Multiracial
beverage,2019-07-01,Napa,65,79277,194.4077082939732,Multiracial
beverage,2019-08-01,Napa,67,79277,200.88796523710562,Multiracial
beverage,2019-08-01,Napa,67,79277,200.88796523710562,Multiracial
beverage,2019-08-01,Napa,67,79277,200.88796523710562,Multiracial
beverage,2019-09-01,Napa,69,79277,207.36822218023806,Multiracial
beverage,2019-09-01,Napa,69,79277,207.36822218023806,Multiracial
beverage,2019-09-01,Napa,69,79277,207.36822218023806,Multiracial
beverage,2019-10-01,Napa,70,79277,208.98828641602117,Multiracial
beverage,2019-10-01,Napa,70,79277,208.98828641602117,Multiracial
beverage,2019-10-01,Napa,70,79277,208.98828641602117,Multiracial
beverage,2019-11-01,Napa,63,79277,189.54751558662386,Multiracial
beverage,2019-11-01,Napa,63,79277,189.54751558662386,Multiracial
beverage,2019-11-01,Napa,63,79277,189.54751558662386,Multiracial
beverage,2019-12-01,Napa,59,79277,174.96693746457586,Multiracial
beverage,2019-12-01,Napa,59,79277,174.96693746457586,Multiracial
beverage,2019-12-01,Napa,59,79277,174.96693746457586,Multiracial
crop production,2019-01-01,Alameda,15,88296,74.89211397493497,White
crop production,2019-02-01,Alameda,19,88296,89.87053676992197,White
crop production,2019-03-01,Alameda,19,88296,89.87053676992197,White
crop production,2019-04-01,Alameda,19,88296,89.87053676992197,White
crop production,2019-05-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-06-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-07-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-08-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-09-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-10-01,Alameda,25,88296,119.82738235989596,White
crop production,2019-11-01,Alameda,22,88296,104.84895956490897,White
crop production,2019-12-01,Alameda,22,88296,104.84895956490897,White
management of companies and enterprises,2019-01-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-01-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-02-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-02-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-03-01,Alameda,5393,88296,8915.575192231525,White
management of companies and enterprises,2019-03-01,Alameda,5393,88296,8915.575192231525,White
management of companies and enterprises,2019-04-01,Alameda,5426,88296,8969.60898127535,White
management of companies and enterprises,2019-04-01,Alameda,5426,88296,8969.60898127535,White
management of companies and enterprises,2019-05-01,Alameda,5426,88296,8969.60898127535,White
management of companies and enterprises,2019-05-01,Alameda,5426,88296,8969.60898127535,White
management of companies and enterprises,2019-06-01,Alameda,5393,88296,8915.575192231525,White
management of companies and enterprises,2019-06-01,Alameda,5393,88296,8915.575192231525,White
management of companies and enterprises,2019-07-01,Alameda,5361,88296,8861.541403187697,White
management of companies and enterprises,2019-07-01,Alameda,5361,88296,8861.541403187697,White
management of companies and enterprises,2019-08-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-08-01,Alameda,5328,88296,8807.50761414387,White
management of companies and enterprises,2019-09-01,Alameda,5230,88296,8645.406247012386,White
management of companies and enterprises,2019-09-01,Alameda,5230,88296,8645.406247012386,White
management of companies and enterprises,2019-10-01,Alameda,5230,88296,8645.406247012386,White
management of companies and enterprises,2019-10-01,Alameda,5230,88296,8645.406247012386,White
management of companies and enterprises,2019-11-01,Alameda,5557,88296,9185.744137450662,White
management of companies and enterprises,2019-11-01,Alameda,5557,88296,9185.744137450662,White
management of companies and enterprises,2019-12-01,Alameda,5589,88296,9239.77792649449,White
management of companies and enterprises,2019-12-01,Alameda,5589,88296,9239.77792649449,White
crop production,2019-01-01,Alameda,0,88296,5.800721210688105,Black
crop production,2019-02-01,Alameda,0,88296,6.960865452825727,Black
crop production,2019-03-01,Alameda,0,88296,6.960865452825727,Black
crop production,2019-04-01,Alameda,0,88296,6.960865452825727,Black
crop production,2019-05-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-06-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-07-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-08-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-09-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-10-01,Alameda,0,88296,9.281153937100969,Black
crop production,2019-11-01,Alameda,0,88296,8.121009694963348,Black
crop production,2019-12-01,Alameda,0,88296,8.121009694963348,Black
management of companies and enterprises,2019-01-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-01-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-02-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-02-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-03-01,Alameda,96,88296,954.3629385815158,Black
management of companies and enterprises,2019-03-01,Alameda,96,88296,954.3629385815158,Black
management of companies and enterprises,2019-04-01,Alameda,96,88296,960.1469563911007,Black
management of companies and enterprises,2019-04-01,Alameda,96,88296,960.1469563911007,Black
management of companies and enterprises,2019-05-01,Alameda,96,88296,960.1469563911007,Black
management of companies and enterprises,2019-05-01,Alameda,96,88296,960.1469563911007,Black
management of companies and enterprises,2019-06-01,Alameda,96,88296,954.3629385815158,Black
management of companies and enterprises,2019-06-01,Alameda,96,88296,954.3629385815158,Black
management of companies and enterprises,2019-07-01,Alameda,95,88296,948.5789207719308,Black
management of companies and enterprises,2019-07-01,Alameda,95,88296,948.5789207719308,Black
management of companies and enterprises,2019-08-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-08-01,Alameda,94,88296,942.7949029623459,Black
management of companies and enterprises,2019-09-01,Alameda,93,88296,925.442849533591,Black
management of companies and enterprises,2019-09-01,Alameda,93,88296,925.442849533591,Black
management of companies and enterprises,2019-10-01,Alameda,93,88296,925.442849533591,Black
management of companies and enterprises,2019-10-01,Alameda,93,88296,925.442849533591,Black
management of companies and enterprises,2019-11-01,Alameda,98,88296,983.2830276294404,Black
management of companies and enterprises,2019-11-01,Alameda,98,88296,983.2830276294404,Black
management of companies and enterprises,2019-12-01,Alameda,99,88296,989.0670454390254,Black
management of companies and enterprises,2019-12-01,Alameda,99,88296,989.0670454390254,Black
crop production,2019-01-01,Alameda,40,88296,395.84318593836207,Latino
crop production,2019-02-01,Alameda,48,88296,475.0118231260345,Latino
crop production,2019-03-01,Alameda,48,88296,475.0118231260345,Latino
crop production,2019-04-01,Alameda,48,88296,475.0118231260345,Latino
crop production,2019-05-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-06-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-07-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-08-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-09-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-10-01,Alameda,64,88296,633.3490975013793,Latino
crop production,2019-11-01,Alameda,56,88296,554.1804603137069,Latino
crop production,2019-12-01,Alameda,56,88296,554.1804603137069,Latino
management of companies and enterprises,2019-01-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-01-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-02-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-02-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-03-01,Alameda,1134,88296,3228.8340458077823,Latino
management of companies and enterprises,2019-03-01,Alameda,1134,88296,3228.8340458077823,Latino
management of companies and enterprises,2019-04-01,Alameda,1141,88296,3248.402736994496,Latino
management of companies and enterprises,2019-04-01,Alameda,1141,88296,3248.402736994496,Latino
management of companies and enterprises,2019-05-01,Alameda,1141,88296,3248.402736994496,Latino
management of companies and enterprises,2019-05-01,Alameda,1141,88296,3248.402736994496,Latino
management of companies and enterprises,2019-06-01,Alameda,1134,88296,3228.8340458077823,Latino
