CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
San Diego-Imperial,"Other professional, scientific and technical services",48093.99687933377,803,9689.0,2258.0,23.30477861492414
San Diego-Imperial,"Metals and minerals, except petroleum, merchant wholesalers",48093.99687933377,76,308.0,71.0,23.051948051948052
San Diego-Imperial,Religious organizations,48093.99687933377,1511,14332.0,3296.0,22.997488138431482
San Diego-Imperial,Shoe stores,48093.99687933377,274,2595.0,583.0,22.466281310211947
San Diego-Imperial,"Machine shops; turned product; screw, nut, and bolt manufacturing  ",48093.99687933377,427,2433.0,538.0,22.112618166872174
San Diego-Imperial,Traveler accommodation,48093.99687933377,1968,28405.0,6259.0,22.034853018834713
San Diego-Imperial,Cutlery and hand tool manufacturing,48093.99687933377,32,148.0,32.0,21.62162162162162
San Diego-Imperial,Sound recording industries,48093.99687933377,177,587.0,126.0,21.465076660988075
San Diego-Imperial,Glass and glass products manufacturing,48093.99687933377,125,942.0,202.0,21.443736730360936
San Diego-Imperial,U.S. Marines,48093.99687933377,500,30574.0,6520.0,21.32530908615163
San Diego-Imperial,Offices of other health practitioners,48093.99687933377,716,6145.0,1258.0,20.47192839707079
San Diego-Imperial,Administration of human resource programs,48093.99687933377,2024,14257.0,2889.0,20.263730097495966
San Diego-Imperial,"Other schools and instruction, and educational support services ",48093.99687933377,1883,14835.0,2956.0,19.925851027974385
San Diego-Imperial,Miscellaneous durable goods merchant wholesalers,48093.99687933377,206,2802.0,552.0,19.700214132762312
San Diego-Imperial,Recyclable material merchant wholesalers,48093.99687933377,66,687.0,131.0,19.068413391557495
San Diego-Imperial,Veterinary services,48093.99687933377,505,4967.0,943.0,18.98530299979867
San Diego-Imperial,Animal production and aquaculture ,48093.99687933377,479,1458.0,275.0,18.86145404663923
San Diego-Imperial,Commercial and industrial machinery and equipment repair and maintenance,48093.99687933377,297,3419.0,629.0,18.397192161450718
San Diego-Imperial,Agricultural chemicals,48093.99687933377,35,301.0,55.0,18.272425249169437
San Diego-Imperial,Business support services,48093.99687933377,723,5569.0,1006.0,18.064284431675347
San Diego-Imperial,Home health care services,48093.99687933377,1258,11384.0,2056.0,18.060435699226986
San Diego-Imperial,Couriers and messengers,48093.99687933377,1354,12685.0,2241.0,17.66653527788727
San Diego-Imperial,Investigation and security services,48093.99687933377,1532,13556.0,2357.0,17.387134848037768
San Diego-Imperial,Miscellaneous fabricated metal products manufacturing,48093.99687933377,279,2147.0,373.0,17.37307871448533
San Diego-Imperial,"Bakeries and tortilla manufacturing, except retail bakeries",48093.99687933377,309,2654.0,460.0,17.33232856066315
San Diego-Imperial,Personal and household goods repair and maintenance,48093.99687933377,243,2020.0,349.0,17.277227722772277
San Diego-Imperial,Individual and family services,48093.99687933377,3711,28774.0,4804.0,16.69562799749774
San Diego-Imperial,Motor vehicles and motor vehicle equipment manufacturing ,48093.99687933377,668,2273.0,365.0,16.058073031236255
San Diego-Imperial,"Other amusement, gambling, and recreation industries",48093.99687933377,3784,42852.0,6825.0,15.926911229347521
San Diego-Imperial,"Residential care facilities, except skilled nursing",48093.99687933377,1079,7528.0,1181.0,15.688097768331563
San Diego-Imperial,"Resin, synthetic rubber, and fibers and filaments",48093.99687933377,122,752.0,116.0,15.425531914893616
San Diego-Imperial,Office of chiropractors,48093.99687933377,167,2159.0,331.0,15.331171838814267
San Diego-Imperial,Building material and supplies dealers,48093.99687933377,1105,11640.0,1766.0,15.171821305841924
San Diego-Imperial,"Automotive parts, accessories, and tire stores",48093.99687933377,519,5339.0,778.0,14.572017231691328
San Diego-Imperial,"General merchandise stores, including warehouse clubs and supercenters ",48093.99687933377,2331,24065.0,3437.0,14.282152503635986
San Diego-Imperial,Other consumer goods rental,48093.99687933377,211,1061.0,145.0,13.666352497643732
San Diego-Imperial,U.S. Army,48093.99687933377,142,1047.0,143.0,13.658070678127984
San Diego-Imperial,Other personal services,48093.99687933377,901,9951.0,1314.0,13.204703044920107
San Diego-Imperial,"Sporting goods, and hobby and toy stores",48093.99687933377,637,8363.0,1072.0,12.81836661485113
San Diego-Imperial,Miscellaneous retail stores,48093.99687933377,759,6559.0,833.0,12.700106723585913
San Diego-Imperial,Supermarkets And Grocery (Except Convenience) Stores,48093.99687933377,3177,30937.0,3728.0,12.050295762355754
San Diego-Imperial,Department stores,48093.99687933377,796,8333.0,1000.0,12.000480019200769
San Diego-Imperial,Libraries and archives,48093.99687933377,321,2901.0,338.0,11.651154774215787
San Diego-Imperial,Gasoline stations,48093.99687933377,498,5504.0,637.0,11.573401162790697
San Diego-Imperial,"Community food and housing, and emergency services",48093.99687933377,226,1739.0,197.0,11.328349626221966
San Diego-Imperial,Hardware stores,48093.99687933377,262,2017.0,224.0,11.105602379771938
San Diego-Imperial,Performing Arts Companies,48093.99687933377,401,1618.0,179.0,11.063040791100123
San Diego-Imperial,Vocational rehabilitation services,48093.99687933377,211,1396.0,148.0,10.601719197707736
San Diego-Imperial,"Sewing, needlework and piece goods stores",48093.99687933377,83,821.0,86.0,10.475030450669914
San Diego-Imperial,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitories, and workers' camps",48093.99687933377,272,2148.0,222.0,10.335195530726256
San Diego-Imperial,Fruit and vegetable preserving and specialty foods,48093.99687933377,354,1094.0,109.0,9.963436928702011
San Diego-Imperial,Household appliance stores,48093.99687933377,70,181.0,17.0,9.392265193370166
San Diego-Imperial,Beauty salons,48093.99687933377,1417,14134.0,1324.0,9.367482665911986
San Diego-Imperial,Book stores and news dealers,48093.99687933377,162,1498.0,137.0,9.145527369826436
San Diego-Imperial,"Drinking places, alcohol beverages",48093.99687933377,258,2077.0,186.0,8.955223880597014
San Diego-Imperial,Landscaping services,48093.99687933377,1688,23211.0,2021.0,8.707078540347249
San Diego-Imperial,Nail salons and other personal care services,48093.99687933377,839,9376.0,800.0,8.532423208191126
San Diego-Imperial,"Independent Artists, Writers, And Performers",48093.99687933377,979,5685.0,480.0,8.443271767810026
San Diego-Imperial,Car washes,48093.99687933377,278,2253.0,180.0,7.989347536617843
San Diego-Imperial,Lawn and garden equipment and supplies stores,48093.99687933377,182,2511.0,196.0,7.805655117483075
San Diego-Imperial,Services to buildings and dwellings (except cleaning during construction and immediately after construction) ,48093.99687933377,2243,23845.0,1845.0,7.7374711679597405
San Diego-Imperial,Offices of optometrists,48093.99687933377,238,842.0,65.0,7.719714964370546
San Diego-Imperial,Specialty food stores,48093.99687933377,374,1986.0,151.0,7.603222557905337
San Diego-Imperial,"Beer, wine, and liquor stores",48093.99687933377,236,1369.0,104.0,7.596785975164353
San Diego-Imperial,Not specified wholesale trade,48093.99687933377,235,1052.0,79.0,7.509505703422054
San Diego-Imperial,Office supplies and stationary stores,48093.99687933377,171,1381.0,102.0,7.385952208544532
San Diego-Imperial,Clothing stores,48093.99687933377,2185,18227.0,1342.0,7.362703681351841
San Diego-Imperial,Private households,48093.99687933377,1529,16702.0,1185.0,7.094958687582325
San Diego-Imperial,Warehousing and storage,48093.99687933377,1504,4896.0,338.0,6.90359477124183
San Diego-Imperial,"Promoters Of Performing Arts, Sports, And Similar Events, Agents And Managers For Artists, Athletes, Entertainers, And Other Public Figures",48093.99687933377,426,1135.0,76.0,6.6960352422907485
San Diego-Imperial,Retail bakeries,48093.99687933377,261,1612.0,90.0,5.583126550868486
San Diego-Imperial,Child day care services,48093.99687933377,2034,17206.0,890.0,5.172614204347321
San Diego-Imperial,Barber shops,48093.99687933377,120,2516.0,126.0,5.007949125596185
San Diego-Imperial,Taxi and limousine service,48093.99687933377,1146,12646.0,595.0,4.705045073541041
San Diego-Imperial,Restaurants and other food services,48093.99687933377,13350,140248.0,6522.0,4.650333694598141
San Diego-Imperial,Used merchandise stores,48093.99687933377,405,5345.0,133.0,2.488306828811974
San Diego-Imperial,"Gift, novelty, and souvenir shops",48093.99687933377,247,2458.0,53.0,2.156224572823434
San Diego-Imperial,Other direct selling establishments,48093.99687933377,211,3552.0,69.0,1.9425675675675675
San Diego-Imperial,Crop production,48093.99687933377,2775,15296.0,233.0,1.5232740585774058
San Diego-Imperial,Support activities for agriculture and forestry,48093.99687933377,569,5113.0,77.0,1.505965186778799
San Diego-Imperial,Convenience Stores,48093.99687933377,211,3684.0,26.0,0.7057546145494028
San Diego-Imperial,"Unemployed, with no work experience in past 5 years",48093.99687933377,2013,31890.0,0.0,0.0
San Diego-Imperial,Railroad rolling stock manufacturing,48093.99687933377,16,63.0,0.0,0.0
San Diego-Imperial,Tires,48093.99687933377,24,176.0,0.0,0.0
San Diego-Imperial,Not specified metal industries,48093.99687933377,23,251.0,0.0,0.0
San Diego-Imperial,"Fabric mills, except knitting mills",48093.99687933377,89,93.0,0.0,0.0
San Diego-Imperial,Carpet and rug mills,48093.99687933377,18,138.0,0.0,0.0
San Diego-Imperial,Miscellaneous nonmetallic mineral products manufacturing,48093.99687933377,62,283.0,0.0,0.0
San Diego-Imperial,Animal slaughtering and processing,48093.99687933377,223,408.0,0.0,0.0
San Diego-Imperial,Florists,48093.99687933377,172,1635.0,0.0,0.0
San Diego-Imperial,"Forestry, except logging",48093.99687933377,96,66.0,0.0,0.0
San Diego-Imperial,"Funeral homes, cemeteries and crematories",48093.99687933377,161,520.0,0.0,0.0
San Diego-Imperial,"Veneer, plywood, and engineered wood products",48093.99687933377,22,109.0,0.0,0.0
San Diego-Imperial,Paper and paper products mechant wholesalers,48093.99687933377,81,666.0,0.0,0.0
San Diego-Imperial,Leather and hide tanning and finishing and other allied products manufacturing,48093.99687933377,40,59.0,0.0,0.0
San Diego-Imperial,Military reserves or national guard,48093.99687933377,21,157.0,0.0,0.0
San Diego-Imperial,Sugar and confectionery products,48093.99687933377,81,397.0,0.0,0.0
San Diego-Imperial,Water transportation,48093.99687933377,95,277.0,0.0,0.0
San Diego-Imperial,Bowling centers,48093.99687933377,42,139.0,0.0,0.0
San Diego-Imperial,Sawmills and wood preservation,48093.99687933377,81,147.0,0.0,0.0
San Diego-Imperial,Not specified food industries,48093.99687933377,80,363.0,0.0,0.0
San Diego-Imperial,"Rubber products, except tires",48093.99687933377,58,501.0,0.0,0.0
San Diego-Imperial,Prefabricated wood buildings and mobile homes,48093.99687933377,27,85.0,0.0,0.0
San Diego-Imperial,"Jewelry, luggage,and leather goods stores",48093.99687933377,265,2348.0,0.0,0.0
San Diego-Imperial,Logging,48093.99687933377,44,67.0,0.0,0.0
San Diego-Imperial,Vending machine operators,48093.99687933377,43,615.0,0.0,0.0
San Diego-Imperial,"Coating, engraving, heat treating and allied activities",48093.99687933377,83,225.0,0.0,0.0
San Diego-Imperial,Footwear Manufacturing,48093.99687933377,28,160.0,0.0,0.0
San Diego-Imperial,Miscellaneous petroleum and coal products,48093.99687933377,21,161.0,0.0,0.0
Shasta / Cascades,Miscellaneous petroleum and coal products,37126.01323620858,21,29.0,29.0,100.0
Shasta / Cascades,Sewage treatment facilities,37126.01323620858,108,146.0,146.0,100.0
Shasta / Cascades,Automotive equipment rental and leasing,37126.01323620858,264,215.0,215.0,100.0
Shasta / Cascades,"Soap, cleaning compound, and cosmetics",37126.01323620858,202,349.0,349.0,100.0
Shasta / Cascades,Labor unions,37126.01323620858,172,310.0,310.0,100.0
Shasta / Cascades,Other motor vehicle dealers,37126.01323620858,143,78.0,78.0,100.0
Shasta / Cascades,Computer and peripheral equipment manufacturing,37126.01323620858,524,24.0,24.0,100.0
Shasta / Cascades,Aerospace products and parts manufacturing,37126.01323620858,178,229.0,229.0,100.0
Shasta / Cascades,Natural gas distribution,37126.01323620858,152,486.0,486.0,100.0
Shasta / Cascades,Aircraft and parts manufacturing,37126.01323620858,1736,445.0,445.0,100.0
Shasta / Cascades,Not specified food industries,37126.01323620858,80,172.0,172.0,100.0
Shasta / Cascades,Metal ore mining,37126.01323620858,13,115.0,115.0,100.0
Shasta / Cascades,"Apparel, piece goods, and notions merchant wholesalers",37126.01323620858,403,109.0,109.0,100.0
Shasta / Cascades,Glass and glass products manufacturing,37126.01323620858,125,161.0,161.0,100.0
Shasta / Cascades,"Sporting and athletic goods, and doll, toy, and game manufacturing",37126.01323620858,169,403.0,403.0,100.0
Shasta / Cascades,Tires,37126.01323620858,24,39.0,39.0,100.0
Shasta / Cascades,Miscellaneous paper and pulp products,37126.01323620858,39,78.0,78.0,100.0
Shasta / Cascades,Iron and steel mills and steel products manufacturing,37126.01323620858,135,44.0,44.0,100.0
Shasta / Cascades,Industrial and miscellaneous chemicals,37126.01323620858,224,642.0,642.0,100.0
Shasta / Cascades,Furniture and home furnishing merchant wholesalers   ,37126.01323620858,166,56.0,56.0,100.0
Shasta / Cascades,Pipeline transportation,37126.01323620858,16,99.0,99.0,100.0
Shasta / Cascades,Not specified utilities,37126.01323620858,41,54.0,54.0,100.0
Shasta / Cascades,Motor vehicles and motor vehicle equipment manufacturing ,37126.01323620858,668,550.0,535.0,97.27272727272728
Shasta / Cascades,Alcoholic beverages merchat wholesalers,37126.01323620858,181,321.0,270.0,84.11214953271028
Shasta / Cascades,Drycleaning and laundry services,37126.01323620858,377,409.0,340.0,83.12958435207824
Shasta / Cascades,Miscellaneous nondurable goods merchant wholesalers,37126.01323620858,361,87.0,71.0,81.60919540229885
Shasta / Cascades,Wired telecommunications carriers,37126.01323620858,659,661.0,527.0,79.72768532526476
Shasta / Cascades,Internet publishing and broadcasting and web search portals,37126.01323620858,898,399.0,315.0,78.94736842105263
Shasta / Cascades,Household appliances and electrical and electronic goods merchant wholesalers,37126.01323620858,366,261.0,202.0,77.39463601532567
Shasta / Cascades,Furniture and home furnishings stores,37126.01323620858,739,755.0,581.0,76.95364238410596
Shasta / Cascades,"Securities, commodities, funds, trusts, and other financial investments",37126.01323620858,1740,1124.0,863.0,76.77935943060498
Shasta / Cascades,Pharmaceuticals and medicines,37126.01323620858,878,131.0,98.0,74.80916030534351
Shasta / Cascades,"Electric power generation, transmission and distribution",37126.01323620858,558,1210.0,896.0,74.0495867768595
Shasta / Cascades,"Electric and gas, and other combinations",37126.01323620858,364,310.0,228.0,73.54838709677419
Shasta / Cascades,Waste management and remediation services,37126.01323620858,673,1015.0,746.0,73.4975369458128
Shasta / Cascades,Miscellaneous wood products,37126.01323620858,206,740.0,537.0,72.56756756756756
Shasta / Cascades,Medical equipment and supplies,37126.01323620858,1265,351.0,253.0,72.07977207977207
Shasta / Cascades,Administration of economic programs and space research,37126.01323620858,682,1108.0,798.0,72.0216606498195
Shasta / Cascades,"Machinery, equipment, and supplies merchant wholesalers",37126.01323620858,426,390.0,269.0,68.97435897435898
Shasta / Cascades,Beverage,37126.01323620858,683,1313.0,884.0,67.32673267326733
Shasta / Cascades,"Machinery manufacturing, n.e.c. or not specified",37126.01323620858,587,933.0,625.0,66.9882100750268
Shasta / Cascades,Travel arrangements and reservation services,37126.01323620858,495,210.0,140.0,66.66666666666666
Shasta / Cascades,"Architectural, engineering, and related services",37126.01323620858,2484,842.0,552.0,65.55819477434679
Shasta / Cascades,Broadcasting (except internet),37126.01323620858,724,522.0,340.0,65.13409961685824
Shasta / Cascades,"Electric lighting, and electrical equipment manufacturing, and other electrical component manufacturing, n.e.c.",37126.01323620858,405,266.0,171.0,64.28571428571429
Shasta / Cascades,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",37126.01323620858,7895,7116.0,4560.0,64.08094435075886
Shasta / Cascades,"Hardware, and plumbing and heating equipment, and supplies, merchant wholesalers",37126.01323620858,249,620.0,397.0,64.03225806451613
Shasta / Cascades,"Accounting, tax preparation, bookkeeping and payroll services",37126.01323620858,1935,760.0,486.0,63.94736842105263
Shasta / Cascades,"Justice, public order, and safety activities",37126.01323620858,3792,4145.0,2616.0,63.11218335343788
Shasta / Cascades,Newspaper publishers,37126.01323620858,180,218.0,136.0,62.38532110091744
Shasta / Cascades,Services incidental to transportation,37126.01323620858,1211,585.0,361.0,61.70940170940171
Shasta / Cascades,Textile product mills except carpets and rugs,37126.01323620858,120,227.0,140.0,61.67400881057269
Shasta / Cascades,Administration of environmental quality and housing programs,37126.01323620858,425,1191.0,691.0,58.01847187237615
Shasta / Cascades,Automobile dealers,37126.01323620858,1274,1824.0,1041.0,57.07236842105263
Shasta / Cascades,Executive offices and legislative bodies,37126.01323620858,1869,1829.0,1043.0,57.02569710224166
Shasta / Cascades,"Business, technical, and trade schools and training",37126.01323620858,198,382.0,209.0,54.712041884816756
Shasta / Cascades,Crop production,37126.01323620858,2775,3632.0,1959.0,53.93722466960352
Shasta / Cascades,Sawmills and wood preservation,37126.01323620858,81,1455.0,783.0,53.81443298969072
Shasta / Cascades,"Funeral homes, cemeteries and crematories",37126.01323620858,161,278.0,149.0,53.597122302158276
Shasta / Cascades,Air transportation,37126.01323620858,757,743.0,398.0,53.566621803499324
Shasta / Cascades,"Other professional, scientific and technical services",37126.01323620858,803,1969.0,1047.0,53.1742001015744
Shasta / Cascades,Computer systems design and related services,37126.01323620858,6238,2067.0,1072.0,51.86260280599904
Shasta / Cascades,"Communications, audio, and video equipment",37126.01323620858,336,112.0,58.0,51.78571428571429
Shasta / Cascades,Plastics products,37126.01323620858,323,250.0,129.0,51.6
Shasta / Cascades,"Other administrative, and other support services",37126.01323620858,623,1005.0,518.0,51.542288557213936
Shasta / Cascades,Employment services,37126.01323620858,1799,1496.0,739.0,49.398395721925134
Shasta / Cascades,Miscellaneous fabricated metal products manufacturing,37126.01323620858,279,615.0,300.0,48.78048780487805
Shasta / Cascades,Postal service,37126.01323620858,948,769.0,367.0,47.724317295188555
Shasta / Cascades,Automotive repair and maintenance,37126.01323620858,1506,1799.0,851.0,47.30405780989438
Shasta / Cascades,"Health and personal care, except drug, stores",37126.01323620858,715,1013.0,472.0,46.59427443237907
Shasta / Cascades,Nondepository credit and related activities,37126.01323620858,1297,1176.0,541.0,46.00340136054422
Shasta / Cascades,Furniture and related products manufacturing,37126.01323620858,440,255.0,117.0,45.88235294117647
Shasta / Cascades,Petroleum and petroleum products merchant wholesalers ,37126.01323620858,88,341.0,155.0,45.45454545454545
Shasta / Cascades,Logging,37126.01323620858,44,242.0,108.0,44.62809917355372
Shasta / Cascades,Insurance Carriers,37126.01323620858,2181,1735.0,771.0,44.43804034582133
Shasta / Cascades,Couriers and messengers,37126.01323620858,1354,1356.0,601.0,44.32153392330383
Shasta / Cascades,"Navigational, measuring, electromedical, and control instruments",37126.01323620858,470,165.0,72.0,43.63636363636363
Shasta / Cascades,"U.S. Armed forces, branch not specified",37126.01323620858,77,171.0,74.0,43.27485380116959
Shasta / Cascades,"Miscellaneous manufacturing, n.e.c.",37126.01323620858,563,621.0,267.0,42.99516908212561
Shasta / Cascades,Elementary and secondary schools,37126.01323620858,13278,14713.0,6204.0,42.166791273023854
Shasta / Cascades,Home health care services,37126.01323620858,1258,2246.0,940.0,41.85218165627783
Shasta / Cascades,Grocery and related product merchant wholesalers ,37126.01323620858,1306,365.0,151.0,41.369863013698634
Shasta / Cascades,"Structural metals, and boiler, tank, and shipping container manufacturing",37126.01323620858,291,411.0,168.0,40.87591240875913
Shasta / Cascades,"Electronic components and products, n.e.c.",37126.01323620858,2146,848.0,345.0,40.68396226415094
Shasta / Cascades,Miscellaneous durable goods merchant wholesalers,37126.01323620858,206,115.0,45.0,39.130434782608695
Shasta / Cascades,Not specified retail trade,37126.01323620858,791,703.0,268.0,38.12233285917496
Shasta / Cascades,Warehousing and storage,37126.01323620858,1504,690.0,261.0,37.826086956521735
Shasta / Cascades,Legal services,37126.01323620858,2730,1405.0,531.0,37.79359430604982
Shasta / Cascades,"Water, steam, air conditioning, and irrigation systems",37126.01323620858,442,658.0,246.0,37.38601823708207
Shasta / Cascades,Banking and related activities,37126.01323620858,1844,853.0,318.0,37.28018757327081
Shasta / Cascades,Scientific research and development services,37126.01323620858,1684,1276.0,475.0,37.225705329153605
Shasta / Cascades,Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),37126.01323620858,13304,13468.0,4952.0,36.76863676863677
Shasta / Cascades,Not specified industries,37126.01323620858,656,611.0,221.0,36.17021276595745
Shasta / Cascades,Offices of dentists,37126.01323620858,1520,2162.0,774.0,35.80018501387604
Shasta / Cascades,"Agencies, Brokerages, And Other Insurance Related Activities",37126.01323620858,823,852.0,291.0,34.154929577464785
Shasta / Cascades,"Seafood and other miscellaneous foods, n.e.c.",37126.01323620858,315,436.0,147.0,33.715596330275226
Shasta / Cascades,"Colleges, universities, and professional schools, including junior colleges ",37126.01323620858,6684,8269.0,2761.0,33.38976901680977
Shasta / Cascades,"Forestry, except logging",37126.01323620858,96,472.0,155.0,32.83898305084746
Shasta / Cascades,National security and international affairs,37126.01323620858,1045,125.0,41.0,32.800000000000004
Shasta / Cascades,Outpatient care centers,37126.01323620858,2556,3143.0,1014.0,32.26216990136812
Shasta / Cascades,Administration of human resource programs,37126.01323620858,2024,3832.0,1232.0,32.150313152400834
Shasta / Cascades,"Automotive parts, accessories, and tire stores",37126.01323620858,519,584.0,180.0,30.82191780821918
Shasta / Cascades,Truck transportation,37126.01323620858,1975,2133.0,657.0,30.801687763713083
Shasta / Cascades,"Cement, concrete, lime, and gypsum products manufacturing",37126.01323620858,127,175.0,53.0,30.28571428571429
Shasta / Cascades,Printing and related support activities,37126.01323620858,628,854.0,257.0,30.093676814988292
Shasta / Cascades,"Real Estate Property Managers, Offices of Real Estate Appraisers, And Other Activities Related to Real Estate",37126.01323620858,1015,678.0,197.0,29.056047197640115
Shasta / Cascades,"Management, scientific and technical consulting services",37126.01323620858,2918,825.0,233.0,28.242424242424242
Shasta / Cascades,Other health care services,37126.01323620858,1634,1075.0,301.0,28.000000000000004
Shasta / Cascades,Motion pictures and video industries,37126.01323620858,2258,1023.0,282.0,27.56598240469208
Shasta / Cascades,Offices of physicians,37126.01323620858,2281,1326.0,364.0,27.450980392156865
Shasta / Cascades,"Residential care facilities, except skilled nursing",37126.01323620858,1079,2597.0,711.0,27.377743550250287
Shasta / Cascades,"Business, professional, political and similar organizations",37126.01323620858,219,235.0,64.0,27.23404255319149
Shasta / Cascades,Supermarkets And Grocery (Except Convenience) Stores,37126.01323620858,3177,2897.0,758.0,26.164998274076627
Shasta / Cascades,Military reserves or national guard,37126.01323620858,21,169.0,44.0,26.035502958579883
Shasta / Cascades,"Other amusement, gambling, and recreation industries",37126.01323620858,3784,3593.0,916.0,25.494016142499305
Shasta / Cascades,"Independent Artists, Writers, And Performers",37126.01323620858,979,943.0,232.0,24.60233297985154
Shasta / Cascades,"Cut And Sew, And Apparel Accessories And Other Apparel",37126.01323620858,609,517.0,126.0,24.37137330754352
Shasta / Cascades,Veterinary services,37126.01323620858,505,656.0,158.0,24.085365853658537
Shasta / Cascades,Offices of other health practitioners,37126.01323620858,716,398.0,95.0,23.869346733668344
Shasta / Cascades,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitories, and workers' camps",37126.01323620858,272,606.0,144.0,23.762376237623762
Shasta / Cascades,Gasoline stations,37126.01323620858,498,735.0,173.0,23.537414965986393
Shasta / Cascades,Electronic shopping and mail-order houses,37126.01323620858,1110,1005.0,234.0,23.283582089552237
Shasta / Cascades,"Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",37126.01323620858,3403,3241.0,740.0,22.832459117556308
Shasta / Cascades,Electronic and precision equipment repair and maintenance,37126.01323620858,175,274.0,61.0,22.26277372262774
Shasta / Cascades,"Animal food, grain and oilseed milling",37126.01323620858,102,433.0,91.0,21.016166281755197
Shasta / Cascades,Religious organizations,37126.01323620858,1511,2096.0,433.0,20.658396946564885
Shasta / Cascades,Individual and family services,37126.01323620858,3711,6781.0,1353.0,19.95280932015927
Shasta / Cascades,"Other schools and instruction, and educational support services ",37126.01323620858,1883,1073.0,211.0,19.664492078285182
Shasta / Cascades,Support activities for agriculture and forestry,37126.01323620858,569,847.0,165.0,19.480519480519483
Shasta / Cascades,"Beer, wine, and liquor stores",37126.01323620858,236,187.0,36.0,19.25133689839572
Shasta / Cascades,"Civic, social, advocacy organizations and grantmaking and giving services",37126.01323620858,1238,748.0,141.0,18.850267379679146
Shasta / Cascades,Lumber and other construction materials merchant wholesalers,37126.01323620858,186,454.0,84.0,18.502202643171806
Shasta / Cascades,"Museums, art galleries, historical sites, and similar institutions",37126.01323620858,664,846.0,155.0,18.321513002364064
Shasta / Cascades,Fruit and vegetable preserving and specialty foods,37126.01323620858,354,962.0,169.0,17.56756756756757
Shasta / Cascades,Taxi and limousine service,37126.01323620858,1146,2302.0,384.0,16.681146828844483
Shasta / Cascades,Restaurants and other food services,37126.01323620858,13350,17599.0,2935.0,16.677083925223023
Shasta / Cascades,Building material and supplies dealers,37126.01323620858,1105,2094.0,349.0,16.666666666666664
Shasta / Cascades,"Advertising, public relations, and related services",37126.01323620858,1062,607.0,101.0,16.639209225700164
Shasta / Cascades,Electronics stores,37126.01323620858,927,1150.0,188.0,16.34782608695652
Shasta / Cascades,Agricultural implements,37126.01323620858,28,461.0,73.0,15.835140997830802
Shasta / Cascades,Nursing care facilities (skilled nursing facilities),37126.01323620858,1343,2413.0,382.0,15.830915872358062
Shasta / Cascades,Public finance activities,37126.01323620858,463,473.0,71.0,15.010570824524313
Shasta / Cascades,Miscellaneous retail stores,37126.01323620858,759,655.0,93.0,14.198473282442748
Shasta / Cascades,"General merchandise stores, including warehouse clubs and supercenters ",37126.01323620858,2331,2395.0,316.0,13.194154488517745
Shasta / Cascades,Support activities for mining,37126.01323620858,155,353.0,46.0,13.031161473087819
Shasta / Cascades,Pharmacies and drug stores,37126.01323620858,1010,950.0,123.0,12.947368421052632
Shasta / Cascades,Used merchandise stores,37126.01323620858,405,659.0,68.0,10.318664643399089
Shasta / Cascades,Animal production and aquaculture ,37126.01323620858,479,1485.0,125.0,8.417508417508419
Shasta / Cascades,Services to buildings and dwellings (except cleaning during construction and immediately after construction) ,37126.01323620858,2243,1406.0,110.0,7.823613086770982
Shasta / Cascades,Clothing stores,37126.01323620858,2185,2383.0,177.0,7.427612253462022
Shasta / Cascades,Child day care services,37126.01323620858,2034,2092.0,134.0,6.405353728489484
Shasta / Cascades,Bus service and urban transit,37126.01323620858,783,219.0,13.0,5.93607305936073
Shasta / Cascades,Private households,37126.01323620858,1529,1658.0,83.0,5.0060313630880575
Shasta / Cascades,Landscaping services,37126.01323620858,1688,2900.0,130.0,4.482758620689655
Shasta / Cascades,Traveler accommodation,37126.01323620858,1968,2372.0,82.0,3.456998313659359
Shasta / Cascades,Business support services,37126.01323620858,723,1656.0,51.0,3.0797101449275366
Shasta / Cascades,Investigation and security services,37126.01323620858,1532,800.0,21.0,2.625
Shasta / Cascades,Vocational rehabilitation services,37126.01323620858,211,1064.0,26.0,2.443609022556391
Shasta / Cascades,"Sporting goods, and hobby and toy stores",37126.01323620858,637,760.0,9.0,1.1842105263157896
Shasta / Cascades,Performing Arts Companies,37126.01323620858,401,174.0,0.0,0.0
Shasta / Cascades,Software publishers,37126.01323620858,405,330.0,0.0,0.0
Shasta / Cascades,Hardware stores,37126.01323620858,262,366.0,0.0,0.0
Shasta / Cascades,Nonmetallic mineral mining and quarrying,37126.01323620858,62,37.0,0.0,0.0
Shasta / Cascades,Department stores,37126.01323620858,796,174.0,0.0,0.0
Shasta / Cascades,Commercial and industrial machinery and equipment repair and maintenance,37126.01323620858,297,129.0,0.0,0.0
Shasta / Cascades,Beauty salons,37126.01323620858,1417,1372.0,0.0,0.0
Shasta / Cascades,Specialty food stores,37126.01323620858,374,36.0,0.0,0.0
Shasta / Cascades,Retail bakeries,37126.01323620858,261,162.0,0.0,0.0
Shasta / Cascades,Vending machine operators,37126.01323620858,43,64.0,0.0,0.0
Shasta / Cascades,Other personal services,37126.01323620858,901,725.0,0.0,0.0
